"","trial","estimate.Estimate","estimate.Std. Error","estimate.z value","estimate.Pr(>|z|)","var"
"f1.riskgroup_PWID3","Omitting Wade_1998",0.925163013948404,0.368120852903573,2.51320458118884,0.0119639932824194,"Riskgroup"
"f1.(Intercept)4","Omitting Long_2000",-1.50209220935099,0.183526204917643,-8.1846197932609,2.73164693683267e-16,"Riskgroup"
"f1.riskgroup_MSM4","Omitting Long_2000",0.479835559330097,0.22319905019555,2.14981004134964,0.0315702435958929,"Riskgroup"
"f1.riskgroup_MTC4","Omitting Long_2000",0.526643872319903,0.320733062335286,1.64200057357779,0.100589885214473,"Riskgroup"
"f1.riskgroup_PWID4","Omitting Long_2000",0.969120941023463,0.368298807981766,2.63134422382232,0.00850478461354607,"Riskgroup"
"f1.(Intercept)5","Omitting Dickover_2001",-1.45604806644615,0.181552863036653,-8.01996752952442,1.05773122254612e-15,"Riskgroup"
"f1.riskgroup_MSM5","Omitting Dickover_2001",0.444476776851645,0.223229066477614,1.99112411239788,0.046467244171774,"Riskgroup"
"f1.riskgroup_MTC5","Omitting Dickover_2001",0.489341550127874,0.334315150749267,1.46371335259907,0.143272285607407,"Riskgroup"
"f1.riskgroup_PWID5","Omitting Dickover_2001",0.930554739800984,0.370175777427852,2.51381856010919,0.0119431860816244,"Riskgroup"
"f1.(Intercept)6","Omitting Delwart_2002",-1.46067982170277,0.182085716234719,-8.02193522868027,1.0409202858908e-15,"Riskgroup"
"f1.riskgroup_MSM6","Omitting Delwart_2002",0.447544107554388,0.223200014801793,2.00512579693069,0.0449496002656055,"Riskgroup"
"f1.riskgroup_MTC6","Omitting Delwart_2002",0.483903457772088,0.321207799527653,1.50651216590532,0.13193574640356,"Riskgroup"
"f1.riskgroup_PWID6","Omitting Delwart_2002",0.93398730829232,0.369195175985009,2.52979282787336,0.0114129893693438,"Riskgroup"
"f1.(Intercept)7","Omitting Nowak_2002",-1.45145111481639,0.180465204382428,-8.04283085918649,8.77864607086166e-16,"Riskgroup"
"f1.riskgroup_MSM7","Omitting Nowak_2002",0.440171415337885,0.222368506026234,1.97946833031273,0.0477633018834568,"Riskgroup"
"f1.riskgroup_MTC7","Omitting Nowak_2002",0.467246645722353,0.323966600948025,1.44226795094015,0.149226797719146,"Riskgroup"
"f1.riskgroup_PWID7","Omitting Nowak_2002",0.92601019321558,0.368428724919413,2.5134038976416,0.0119572351043811,"Riskgroup"
"f1.(Intercept)8","Omitting Long_2002",-1.43737425094933,0.179538453147905,-8.00594093213675,1.1855662684144e-15,"Riskgroup"
"f1.riskgroup_MSM8","Omitting Long_2002",0.428494676067214,0.221684998277326,1.93289884023262,0.0532486607860808,"Riskgroup"
"f1.riskgroup_MTC8","Omitting Long_2002",0.461805785926351,0.318650668133583,1.44925409581365,0.147266635411336,"Riskgroup"
"f1.riskgroup_PWID8","Omitting Long_2002",0.913425338130708,0.367026615581798,2.4887168923234,0.0128205010647783,"Riskgroup"
"f1.(Intercept)9","Omitting Learn_2002",-1.45502439644757,0.180652676700883,-8.05426425458801,7.99583051639947e-16,"Riskgroup"
"f1.riskgroup_MSM9","Omitting Learn_2002",0.414185802068045,0.223497287198574,1.85320281628317,0.0638532941749244,"Riskgroup"
"f1.riskgroup_MTC9","Omitting Learn_2002",0.479092842433709,0.319468378894927,1.49965653593304,0.133703394738517,"Riskgroup"
"f1.riskgroup_PWID9","Omitting Learn_2002",0.9250833077316,0.367619312098126,2.51641651373493,0.0118554984043153,"Riskgroup"
"f1.(Intercept)10","Omitting Renjifo_2003",-1.45420870314125,0.181249116032638,-8.02325956105292,1.02975439522334e-15,"Riskgroup"
"f1.riskgroup_MSM10","Omitting Renjifo_2003",0.442760567370436,0.222982982235145,1.98562492497085,0.0470749867343855,"Riskgroup"
"f1.riskgroup_MTC10","Omitting Renjifo_2003",0.5298188285726,0.335060874728931,1.58126140212948,0.113818281027451,"Riskgroup"
"f1.riskgroup_PWID10","Omitting Renjifo_2003",0.92872639663884,0.369526797574713,2.51328564730428,0.0119612441834558,"Riskgroup"
"f1.(Intercept)11","Omitting Verhofstede_2003",-1.44599170190268,0.179314240444856,-8.06400929627986,7.3832140993294e-16,"Riskgroup"
"f1.riskgroup_MSM11","Omitting Verhofstede_2003",0.435061609161403,0.221446175287205,1.96463817267175,0.0494561305449095,"Riskgroup"
"f1.riskgroup_MTC11","Omitting Verhofstede_2003",0.358726744025549,0.329659438232784,1.08817374059905,0.276518414912432,"Riskgroup"
"f1.riskgroup_PWID11","Omitting Verhofstede_2003",0.920609074284555,0.366467482055806,2.51211667982144,0.012000940227087,"Riskgroup"
"f1.(Intercept)12","Omitting Sagar_2003",-1.50996053821238,0.181330227589586,-8.32713088316386,8.28251580122278e-17,"Riskgroup"
"f1.riskgroup_MSM12","Omitting Sagar_2003",0.485191501492899,0.221307905482518,2.1923821493635,0.0283519244682315,"Riskgroup"
"f1.riskgroup_MTC12","Omitting Sagar_2003",0.537339304717515,0.31658725545146,1.69728659465858,0.0896424903912422,"Riskgroup"
"f1.riskgroup_PWID12","Omitting Sagar_2003",0.97502263541993,0.364645509842588,2.67389179107356,0.00749766396924779,"Riskgroup"
"f1.(Intercept)13","Omitting Derdeyn_2004",-1.41410375583343,0.178662908142734,-7.91492632988878,2.47399541610671e-15,"Riskgroup"
"f1.riskgroup_MSM13","Omitting Derdeyn_2004",0.409114338367862,0.221012555403848,1.85109093743703,0.0641564716471469,"Riskgroup"
"f1.riskgroup_MTC13","Omitting Derdeyn_2004",0.44016024333532,0.316465044870093,1.39086528029029,0.164266282937979,"Riskgroup"
"f1.riskgroup_PWID13","Omitting Derdeyn_2004",0.892609059685677,0.365169832512153,2.44436692249481,0.0145106603071779,"Riskgroup"
"f1.(Intercept)14","Omitting Sagar_2004",-1.40812192384601,0.175611462494855,-8.01839415173292,1.07136548145459e-15,"Riskgroup"
"f1.riskgroup_MSM14","Omitting Sagar_2004",0.391213280039843,0.218992492723028,1.78642324755229,0.0740307542883634,"Riskgroup"
"f1.riskgroup_MTC14","Omitting Sagar_2004",0.439377375919164,0.30951742386405,1.41955619310192,0.155736926500235,"Riskgroup"
"f1.riskgroup_PWID14","Omitting Sagar_2004",0.462937125387224,0.395233898910976,1.17129913871962,0.241478557511665,"Riskgroup"
"f1.(Intercept)15","Omitting Ritola_2004",-1.43781390690297,0.182484777301248,-7.87908957758932,3.29775023592173e-15,"Riskgroup"
"f1.riskgroup_MSM15","Omitting Ritola_2004",0.400957643269247,0.22724149696867,1.76445609018553,0.0776552218599395,"Riskgroup"
"f1.riskgroup_MTC15","Omitting Ritola_2004",0.460651920101987,0.321946371659082,1.43083432724561,0.152477702379804,"Riskgroup"
"f1.riskgroup_PWID15","Omitting Ritola_2004",0.910784190951807,0.369569598367429,2.46444565509498,0.0137225371418264,"Riskgroup"
"f1.(Intercept)16","Omitting Gottlieb_2008",-1.45923487350086,0.181643049548824,-8.0335299210479,9.47075454034378e-16,"Riskgroup"
"f1.riskgroup_MSM16","Omitting Gottlieb_2008",0.422184160484636,0.225933101985133,1.8686246361209,0.0616750557559539,"Riskgroup"
"f1.riskgroup_MTC16","Omitting Gottlieb_2008",0.481814980283818,0.321610274647929,1.49813304569099,0.134098686909323,"Riskgroup"
"f1.riskgroup_PWID16","Omitting Gottlieb_2008",0.929769252817185,0.36946985559443,2.51649556449282,0.0118528392096981,"Riskgroup"
"f1.(Intercept)17","Omitting Keele_2008",-1.42027577594807,0.183325474645824,-7.74729086992397,9.3873758085977e-15,"Riskgroup"
"f1.riskgroup_MSM17","Omitting Keele_2008",0.360764207761784,0.232265566197855,1.55324017101385,0.120365767629845,"Riskgroup"
"f1.riskgroup_MTC17","Omitting Keele_2008",0.444713406223655,0.320812416047127,1.3862100840833,0.165682763188113,"Riskgroup"
"f1.riskgroup_PWID17","Omitting Keele_2008",0.833410740642755,0.372123157315277,2.2396099900245,0.025116253589197,"Riskgroup"
"f1.(Intercept)18","Omitting Kwiek_2008",-1.42532996387151,0.176086161621287,-8.09450300209848,5.74986248657618e-16,"Riskgroup"
"f1.riskgroup_MSM18","Omitting Kwiek_2008",0.415496559296363,0.218700035226953,1.89984678724531,0.0574532289181973,"Riskgroup"
"f1.riskgroup_MTC18","Omitting Kwiek_2008",0.256498210896108,0.331172002547556,0.774516592353773,0.438625359989941,"Riskgroup"
"f1.riskgroup_PWID18","Omitting Kwiek_2008",0.900143888528682,0.359493358077915,2.50392355881465,0.0122824567561866,"Riskgroup"
"f1.(Intercept)19","Omitting SalazarGonzalez_2008",-1.46749788981568,0.184381323536892,-7.95903761652981,1.73382527276558e-15,"Riskgroup"
"f1.riskgroup_MSM19","Omitting SalazarGonzalez_2008",0.453389087283995,0.224559764733082,2.01901301340828,0.0434858669515554,"Riskgroup"
"f1.riskgroup_MTC19","Omitting SalazarGonzalez_2008",0.489761895882047,0.323505847810772,1.51391976125428,0.130046191464053,"Riskgroup"
"f1.riskgroup_PWID19","Omitting SalazarGonzalez_2008",0.940227632412117,0.370951400593538,2.53463831355728,0.0112563480099376,"Riskgroup"
"f1.(Intercept)20","Omitting Abrahams_2009",-1.46711085012699,0.187139021593507,-7.83968430332917,4.51680558638537e-15,"Riskgroup"
"f1.riskgroup_MSM20","Omitting Abrahams_2009",0.453598320818515,0.22624097702572,2.00493441454219,0.0449700589866842,"Riskgroup"
"f1.riskgroup_MTC20","Omitting Abrahams_2009",0.488260931576012,0.326259097120442,1.49654350142386,0.134512080628924,"Riskgroup"
"f1.riskgroup_PWID20","Omitting Abrahams_2009",0.940393788114677,0.373080636610347,2.52061805366984,0.0117148934365494,"Riskgroup"
"f1.(Intercept)21","Omitting Kearney_2009",-1.41904336177756,0.177035945179717,-8.01556633223286,1.09630680339277e-15,"Riskgroup"
"f1.riskgroup_MSM21","Omitting Kearney_2009",0.439639722911506,0.221046016391962,1.98890588524305,0.0467115920605246,"Riskgroup"
"f1.riskgroup_MTC21","Omitting Kearney_2009",0.446492611883373,0.314094741623084,1.42152208463002,0.155165037902032,"Riskgroup"
"f1.riskgroup_PWID21","Omitting Kearney_2009",0.924959188396784,0.366063957906711,2.52676934841125,0.0115117077994771,"Riskgroup"
"f1.(Intercept)22","Omitting SalazarGonzalez_2009",-1.4462425600422,0.17947164187985,-8.0583347034314,7.73408129427965e-16,"Riskgroup"
"f1.riskgroup_MSM22","Omitting SalazarGonzalez_2009",0.449440703997327,0.222473506626335,2.02019876799175,0.0433627740360186,"Riskgroup"
"f1.riskgroup_MTC22","Omitting SalazarGonzalez_2009",0.470294847888475,0.319009999126772,1.47423230988313,0.140419053338743,"Riskgroup"
"f1.riskgroup_PWID22","Omitting SalazarGonzalez_2009",0.922979566796028,0.367513357804179,2.51141774086975,0.0120247306927428,"Riskgroup"
"f1.(Intercept)23","Omitting Novitsky_2009",-1.4606881583917,0.183516995974086,-7.95941624174123,1.72852832739782e-15,"Riskgroup"
"f1.riskgroup_MSM23","Omitting Novitsky_2009",0.447850366260281,0.224084325219597,1.9985796231905,0.045653856934966,"Riskgroup"
"f1.riskgroup_MTC23","Omitting Novitsky_2009",0.483301549541475,0.322655040297308,1.4978893529639,0.134162000372204,"Riskgroup"
"f1.riskgroup_PWID23","Omitting Novitsky_2009",0.934248706599265,0.370302572298065,2.52293334286446,0.0116380459019322,"Riskgroup"
"f1.(Intercept)24","Omitting Haaland_2009",-1.43504166031056,0.183981518646232,-7.79992289915772,6.19450102563738e-15,"Riskgroup"
"f1.riskgroup_MSM24","Omitting Haaland_2009",0.427149794042201,0.22442398561863,1.90331614004962,0.0569993060582013,"Riskgroup"
"f1.riskgroup_MTC24","Omitting Haaland_2009",0.458499257377612,0.321907369274977,1.42432047582594,0.154353722847741,"Riskgroup"
"f1.riskgroup_PWID24","Omitting Haaland_2009",0.911890431401796,0.369755584488788,2.4661978605747,0.0136555879393611,"Riskgroup"
"f1.(Intercept)25","Omitting Bar_2010",-1.45290351213588,0.18028305669842,-8.05901308055986,7.69128690494991e-16,"Riskgroup"
"f1.riskgroup_MSM25","Omitting Bar_2010",0.436574158169206,0.22185534130277,1.96783253270159,0.049087309638429,"Riskgroup"
"f1.riskgroup_MTC25","Omitting Bar_2010",0.477242683187924,0.31898558234527,1.49612618751953,0.134620774822936,"Riskgroup"
